               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.033465,            0.016702,            0.004476,             0.86045,             0.84601,             0.85507,             0.48781,            0.032709,           0.0084156,           0.0024952,          0.00091288,          0.00091288,          0.00091288
                  90,            0.033637,            0.017106,           0.0043049,             0.85948,             0.86226,             0.85692,             0.45972,            0.035006,           0.0084585,           0.0023551,          0.00091189,          0.00091189,          0.00091189
                  91,            0.033283,            0.016609,           0.0040824,             0.86823,             0.85813,             0.87029,             0.49023,            0.032969,           0.0085011,            0.002251,           0.0009109,           0.0009109,           0.0009109
                  92,            0.033204,            0.017295,           0.0041004,             0.86707,             0.85198,             0.86528,             0.50992,            0.031423,           0.0083019,           0.0027845,          0.00090991,          0.00090991,          0.00090991
                  93,            0.032715,            0.016462,           0.0041093,             0.87084,             0.85282,             0.87149,             0.52271,            0.031062,           0.0082607,            0.002568,          0.00090892,          0.00090892,          0.00090892
                  94,            0.033018,            0.016894,            0.003835,             0.87617,             0.83831,             0.85881,             0.49762,            0.032772,           0.0084148,           0.0024883,          0.00090793,          0.00090793,          0.00090793
                  95,            0.033005,            0.016816,           0.0039316,             0.85873,             0.84192,             0.85531,             0.51577,            0.031248,           0.0082434,           0.0025191,          0.00090694,          0.00090694,          0.00090694
                  96,            0.032848,            0.016575,           0.0041122,             0.86231,             0.85982,             0.86987,              0.5121,            0.031761,           0.0082056,           0.0024421,          0.00090595,          0.00090595,          0.00090595
                  97,            0.032895,            0.016943,           0.0039962,             0.86878,             0.86262,             0.86254,             0.51065,            0.031683,           0.0082772,           0.0022194,          0.00090496,          0.00090496,          0.00090496
                  98,             0.03254,            0.016369,           0.0039071,             0.87461,              0.8542,             0.86484,             0.52115,            0.030989,           0.0081845,           0.0027605,          0.00090397,          0.00090397,          0.00090397
                  99,             0.03241,            0.017011,           0.0037932,             0.88472,             0.85217,             0.86841,             0.50423,            0.031383,             0.00825,           0.0021746,          0.00090298,          0.00090298,          0.00090298
                 100,            0.032503,            0.016425,           0.0041907,             0.86735,             0.85814,             0.87132,             0.52633,            0.030978,           0.0082068,           0.0022868,          0.00090199,          0.00090199,          0.00090199
                 101,            0.032284,            0.016419,           0.0037813,             0.88088,             0.84412,             0.86802,             0.51912,            0.031445,           0.0082719,           0.0022877,            0.000901,            0.000901,            0.000901
                 102,            0.032158,            0.016474,           0.0038973,             0.88695,             0.83368,             0.86414,             0.50926,            0.031686,           0.0082188,           0.0024426,          0.00090001,          0.00090001,          0.00090001
                 103,            0.032263,            0.016429,           0.0037269,              0.8692,             0.85901,             0.86989,             0.51192,            0.031867,           0.0082168,           0.0021698,          0.00089902,          0.00089902,          0.00089902
                 104,            0.032418,             0.01621,           0.0041708,             0.87101,             0.83696,              0.8654,             0.48796,            0.033245,           0.0083337,           0.0022874,          0.00089803,          0.00089803,          0.00089803
                 105,            0.032072,            0.016754,           0.0038758,             0.87811,             0.86231,             0.87491,             0.52502,            0.030897,           0.0080507,           0.0022537,          0.00089704,          0.00089704,          0.00089704
                 106,            0.031933,            0.016833,           0.0040415,             0.86945,             0.86635,             0.87831,             0.52574,            0.030863,           0.0081122,           0.0022039,          0.00089605,          0.00089605,          0.00089605
                 107,            0.032168,            0.016616,           0.0041873,             0.87586,             0.87064,             0.87979,             0.51669,            0.031495,           0.0081144,           0.0023779,          0.00089506,          0.00089506,          0.00089506
                 108,            0.031964,            0.016541,           0.0036685,             0.86403,             0.83405,             0.86302,             0.52165,            0.030753,           0.0082225,           0.0032746,          0.00089407,          0.00089407,          0.00089407
                 109,              0.0321,             0.01674,           0.0040234,             0.84844,             0.85417,             0.86566,             0.51557,            0.031436,           0.0082162,           0.0027309,          0.00089308,          0.00089308,          0.00089308
                 110,            0.031692,            0.016002,           0.0039998,             0.87554,             0.85144,             0.87115,             0.50356,            0.032312,           0.0081099,           0.0022549,          0.00089209,          0.00089209,          0.00089209
                 111,            0.032018,            0.015949,           0.0040115,                0.88,             0.85008,             0.87164,             0.52357,             0.03095,           0.0081064,            0.002444,           0.0008911,           0.0008911,           0.0008911
                 112,            0.031374,            0.015736,           0.0035081,             0.87989,             0.86183,             0.87797,             0.51636,            0.031984,           0.0081423,           0.0024403,          0.00089011,          0.00089011,          0.00089011
                 113,            0.032098,            0.016529,           0.0040956,             0.88461,              0.8633,             0.88527,             0.53347,            0.030599,           0.0080816,           0.0025618,          0.00088912,          0.00088912,          0.00088912
                 114,            0.031533,            0.016244,           0.0033785,             0.86781,             0.86609,              0.8656,             0.52606,            0.030703,             0.00815,           0.0027665,          0.00088813,          0.00088813,          0.00088813
                 115,            0.030889,            0.016248,           0.0039686,             0.86697,             0.86793,             0.87507,              0.5192,             0.03157,           0.0080294,           0.0023678,          0.00088714,          0.00088714,          0.00088714
                 116,            0.032116,            0.016278,           0.0038109,             0.87397,             0.87062,             0.87814,             0.53112,            0.030876,           0.0080606,           0.0019963,          0.00088615,          0.00088615,          0.00088615
                 117,            0.031675,            0.016179,            0.003665,             0.87304,             0.86477,             0.87992,             0.53025,             0.03098,            0.008026,           0.0019708,          0.00088516,          0.00088516,          0.00088516
                 118,            0.031714,            0.015988,            0.003653,             0.88088,             0.87113,             0.88128,             0.53321,            0.030857,           0.0080081,           0.0021834,          0.00088417,          0.00088417,          0.00088417
                 119,            0.031536,            0.016143,             0.00373,             0.87684,             0.86437,             0.88013,             0.53698,            0.030565,           0.0080015,           0.0020342,          0.00088318,          0.00088318,          0.00088318
                 120,            0.031237,            0.016644,           0.0039011,             0.87036,             0.87747,             0.88286,             0.53699,            0.030126,           0.0079504,           0.0022362,          0.00088219,          0.00088219,          0.00088219
                 121,            0.031015,            0.016282,            0.003609,             0.86449,             0.87422,             0.88007,             0.53114,            0.030599,           0.0079971,            0.002074,           0.0008812,           0.0008812,           0.0008812
                 122,            0.031076,            0.016435,           0.0036088,             0.86575,             0.86447,             0.88463,             0.53956,            0.030342,           0.0080517,           0.0019805,          0.00088021,          0.00088021,          0.00088021
                 123,            0.031294,            0.016398,            0.003799,             0.87739,             0.88142,             0.88533,             0.52626,            0.030728,           0.0079044,           0.0022965,          0.00087922,          0.00087922,          0.00087922
                 124,            0.031333,            0.016119,           0.0035109,             0.87234,             0.87287,             0.87996,             0.52327,            0.030805,           0.0079885,           0.0020504,          0.00087823,          0.00087823,          0.00087823
                 125,            0.031228,            0.015769,            0.003778,              0.8604,             0.87516,             0.88345,             0.53932,            0.030156,           0.0080059,           0.0020603,          0.00087724,          0.00087724,          0.00087724
                 126,            0.031789,            0.016267,           0.0039724,             0.87436,             0.86451,             0.88179,             0.51387,            0.031683,            0.007993,            0.002101,          0.00087625,          0.00087625,          0.00087625
                 127,            0.031434,            0.016424,           0.0038533,             0.88802,             0.86733,             0.88565,             0.54152,            0.030186,           0.0079344,           0.0021078,          0.00087526,          0.00087526,          0.00087526
                 128,             0.03121,            0.015961,           0.0036794,             0.89858,             0.85484,              0.8788,             0.54017,            0.029687,           0.0079909,           0.0020299,          0.00087427,          0.00087427,          0.00087427
                 129,            0.030618,            0.016086,           0.0035548,             0.90189,             0.85238,             0.88266,             0.52545,            0.030912,           0.0079928,           0.0023697,          0.00087328,          0.00087328,          0.00087328
                 130,            0.031148,            0.015908,           0.0035903,             0.87281,             0.86778,              0.8834,             0.53073,            0.030379,           0.0079286,           0.0025646,          0.00087229,          0.00087229,          0.00087229
                 131,            0.031176,            0.015964,           0.0035267,             0.87416,             0.86857,             0.88612,             0.54033,             0.03031,             0.00793,           0.0025509,           0.0008713,           0.0008713,           0.0008713
                 132,            0.030844,            0.015903,           0.0036259,             0.88463,             0.85884,             0.88297,             0.53628,            0.030533,           0.0079281,           0.0021376,          0.00087031,          0.00087031,          0.00087031
                 133,            0.030374,            0.015431,           0.0034759,              0.8905,             0.86819,              0.8893,             0.53006,            0.030666,            0.007859,           0.0020322,          0.00086932,          0.00086932,          0.00086932
                 134,            0.030907,            0.015907,           0.0040271,             0.87002,             0.88491,             0.88419,              0.5363,            0.030189,           0.0078653,           0.0020787,          0.00086833,          0.00086833,          0.00086833
                 135,            0.030415,            0.016005,           0.0034966,             0.86325,             0.88041,             0.88161,             0.54919,            0.029597,           0.0078857,           0.0021822,          0.00086734,          0.00086734,          0.00086734
                 136,            0.030499,            0.016051,           0.0037431,             0.88339,             0.86367,             0.88454,             0.53173,            0.030438,           0.0079481,           0.0022715,          0.00086635,          0.00086635,          0.00086635
                 137,            0.030708,             0.01569,           0.0036029,             0.87753,             0.88022,             0.88497,             0.54146,            0.029842,           0.0078501,           0.0023468,          0.00086536,          0.00086536,          0.00086536
                 138,            0.030774,            0.015449,           0.0035426,             0.88162,             0.87168,             0.88109,             0.53879,            0.030203,           0.0078251,           0.0022229,          0.00086437,          0.00086437,          0.00086437
                 139,            0.030716,            0.015816,           0.0036055,             0.88943,             0.88073,              0.8936,             0.53735,            0.030427,           0.0078825,           0.0019053,          0.00086338,          0.00086338,          0.00086338
                 140,            0.030514,            0.015779,           0.0036098,             0.89642,             0.87334,             0.89057,             0.54996,            0.029544,           0.0077943,           0.0020679,          0.00086239,          0.00086239,          0.00086239
                 141,            0.030663,            0.015699,           0.0034535,             0.88659,             0.87895,             0.89452,             0.54254,            0.030143,           0.0078346,           0.0020302,           0.0008614,           0.0008614,           0.0008614
                 142,            0.031028,            0.015598,           0.0040269,             0.89129,             0.87881,             0.88572,             0.54087,            0.030288,           0.0078772,           0.0018869,          0.00086041,          0.00086041,          0.00086041
                 143,            0.030222,            0.015582,            0.003632,             0.89003,              0.8823,             0.88336,             0.52907,            0.030579,           0.0079179,           0.0020619,          0.00085942,          0.00085942,          0.00085942
                 144,            0.030377,            0.015727,           0.0037697,              0.8839,             0.88444,             0.89237,             0.55214,             0.02928,           0.0078513,           0.0018002,          0.00085843,          0.00085843,          0.00085843
                 145,            0.029822,            0.015621,           0.0033796,             0.89555,             0.87896,             0.88366,             0.53789,            0.030163,           0.0079159,           0.0018187,          0.00085744,          0.00085744,          0.00085744
                 146,            0.030145,            0.015407,           0.0035968,             0.87376,             0.87028,             0.87968,             0.54778,            0.029663,             0.00795,           0.0018822,          0.00085645,          0.00085645,          0.00085645
                 147,            0.030459,            0.015191,           0.0035198,             0.87256,             0.88546,             0.88442,             0.53711,            0.030152,            0.007922,           0.0021513,          0.00085546,          0.00085546,          0.00085546
                 148,            0.030437,            0.015645,           0.0033261,             0.88528,             0.87281,             0.88632,             0.54506,            0.029621,           0.0077743,           0.0021919,          0.00085447,          0.00085447,          0.00085447
                 149,             0.03021,            0.015607,           0.0038423,             0.89364,             0.88403,             0.89624,             0.54386,            0.030109,           0.0077981,           0.0017507,          0.00085348,          0.00085348,          0.00085348
                 150,            0.029386,            0.015298,           0.0031118,             0.88796,             0.88859,             0.89251,             0.55366,             0.02941,           0.0077945,           0.0018236,          0.00085249,          0.00085249,          0.00085249
                 151,            0.029866,            0.015396,           0.0032687,             0.87776,             0.87876,             0.89016,             0.55734,            0.029247,           0.0077928,           0.0019659,           0.0008515,           0.0008515,           0.0008515
                 152,            0.030081,            0.015763,            0.003198,             0.87958,             0.89018,             0.89866,             0.56904,            0.028783,           0.0077817,           0.0019289,          0.00085051,          0.00085051,          0.00085051
                 153,            0.030248,            0.015837,           0.0033259,             0.87644,             0.88547,             0.89194,             0.55166,            0.029471,           0.0077852,            0.002078,          0.00084952,          0.00084952,          0.00084952
